year,month,state,rto,vehicle_class,fuel,value
2014,February,Rajasthan,All Vahan Running Office,EXCAVATOR (NT),DIESEL,10
2014,February,Rajasthan,All Vahan Running Office,FIRE FIGHTING VEHICLE,DIESEL,8
2014,February,Rajasthan,All Vahan Running Office,GOODS CARRIER,CNG ONLY,1
2014,February,Rajasthan,All Vahan Running Office,GOODS CARRIER,DIESEL,2900
2014,February,Rajasthan,All Vahan Running Office,GOODS CARRIER,NOT APPLICABLE,1
2014,February,Rajasthan,All Vahan Running Office,GOODS CARRIER,PETROL,5
2014,February,Rajasthan,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,1
2014,February,Rajasthan,All Vahan Running Office,HARVESTER,DIESEL,16
2014,February,Rajasthan,All Vahan Running Office,HEARSES,DIESEL,1
2014,February,Rajasthan,All Vahan Running Office,LUXURY CAB,DIESEL,1
2014,February,Rajasthan,All Vahan Running Office,M-CYCLE/SCOOTER,DIESEL,21
2014,February,Rajasthan,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),4
2014,February,Rajasthan,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,61545
2014,February,Rajasthan,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/LPG,7
2014,February,Rajasthan,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,23
2014,February,Rajasthan,All Vahan Running Office,MAXI CAB,DIESEL,73
2014,February,Rajasthan,All Vahan Running Office,MAXI CAB,PETROL,1
2014,February,Rajasthan,All Vahan Running Office,MAXI CAB,PETROL/CNG,1
2014,February,Rajasthan,All Vahan Running Office,MAXI CAB,PETROL/LPG,1
2014,February,Rajasthan,All Vahan Running Office,MOPED,PETROL,1130
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAB,DIESEL,566
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAB,PETROL,6
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAB,PETROL/LPG,1
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAR,DIESEL,5809
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAR,PETROL,3298
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAR,PETROL/CNG,117
2014,February,Rajasthan,All Vahan Running Office,MOTOR CAR,PETROL/LPG,571
2014,February,Rajasthan,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,36
2014,February,Rajasthan,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,2
2014,February,Rajasthan,All Vahan Running Office,OMNI BUS,DIESEL,123
2014,February,Rajasthan,All Vahan Running Office,OMNI BUS,PETROL,1
2014,February,Rajasthan,All Vahan Running Office,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),PETROL,1
2014,February,Rajasthan,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,274
2014,February,Rajasthan,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,654
2014,February,Rajasthan,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,12
2014,February,Rajasthan,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,40
2014,February,Rajasthan,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,41
2014,February,Rajasthan,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,7
2014,February,Rajasthan,All Vahan Running Office,TRAILER (AGRICULTURAL),NOT APPLICABLE,29
2014,February,Rajasthan,All Vahan Running Office,TRAILER FOR PERSONAL USE,NOT APPLICABLE,1
2014,February,Rajasthan,All Vahan Running Office,TREE TRIMMING VEHICLE,DIESEL,1
2014,February,Rajasthan,All Vahan Running Office,VEHICLE FITTED WITH RIG,DIESEL,10
2014,February,Sikkim,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,2
2014,February,Sikkim,All Vahan Running Office,AMBULANCE,DIESEL,1
2014,February,Sikkim,All Vahan Running Office,BUS,DIESEL,2
2014,February,Sikkim,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,2
2014,February,Sikkim,All Vahan Running Office,GOODS CARRIER,DIESEL,30
2014,February,Sikkim,All Vahan Running Office,LUXURY CAB,DIESEL,10
2014,February,Sikkim,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,51
2014,February,Sikkim,All Vahan Running Office,MAXI CAB,DIESEL,28
2014,February,Sikkim,All Vahan Running Office,MAXI CAB,PETROL,2
2014,February,Sikkim,All Vahan Running Office,MOTOR CAB,DIESEL,7
2014,February,Sikkim,All Vahan Running Office,MOTOR CAB,PETROL,48
2014,February,Sikkim,All Vahan Running Office,MOTOR CAR,DIESEL,71
2014,February,Sikkim,All Vahan Running Office,MOTOR CAR,NOT APPLICABLE,1
2014,February,Sikkim,All Vahan Running Office,MOTOR CAR,PETROL,126
2014,February,Sikkim,All Vahan Running Office,MOTOR CAR,PETROL/CNG,1
2014,February,Sikkim,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,11
2014,February,Tamil Nadu,All Vahan Running Office,ADAPTED VEHICLE,DIESEL,1
2014,February,Tamil Nadu,All Vahan Running Office,ADAPTED VEHICLE,PETROL,134
2014,February,Tamil Nadu,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,1316
2014,February,Tamil Nadu,All Vahan Running Office,AGRICULTURAL TRACTOR,ELECTRIC(BOV),1
2014,February,Tamil Nadu,All Vahan Running Office,AGRICULTURAL TRACTOR,NOT APPLICABLE,2
2014,February,Tamil Nadu,All Vahan Running Office,AGRICULTURAL TRACTOR,PETROL,3
2014,February,Tamil Nadu,All Vahan Running Office,AMBULANCE,DIESEL,36
2014,February,Tamil Nadu,All Vahan Running Office,AMBULANCE,PETROL,14
2014,February,Tamil Nadu,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,202
2014,February,Tamil Nadu,All Vahan Running Office,BUS,DIESEL,197
2014,February,Tamil Nadu,All Vahan Running Office,BUS,PETROL,1
2014,February,Tamil Nadu,All Vahan Running Office,CAMPER VAN / TRAILER (PRIVATE USE),DIESEL,9
2014,February,Tamil Nadu,All Vahan Running Office,CAMPER VAN / TRAILER (PRIVATE USE),ELECTRIC(BOV),1
2014,February,Tamil Nadu,All Vahan Running Office,CAMPER VAN / TRAILER (PRIVATE USE),NOT APPLICABLE,13
2014,February,Tamil Nadu,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,7
2014,February,Tamil Nadu,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,4
2014,February,Tamil Nadu,All Vahan Running Office,E-RICKSHAW(P),DIESEL,1
2014,February,Tamil Nadu,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,107
2014,February,Tamil Nadu,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,DIESEL,73
2014,February,Tamil Nadu,All Vahan Running Office,GOODS CARRIER,DIESEL,2986
2014,February,Tamil Nadu,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),2
2014,February,Tamil Nadu,All Vahan Running Office,GOODS CARRIER,LPG ONLY,1
2014,February,Tamil Nadu,All Vahan Running Office,GOODS CARRIER,NOT APPLICABLE,2
2014,February,Tamil Nadu,All Vahan Running Office,GOODS CARRIER,PETROL,13
2014,February,Tamil Nadu,All Vahan Running Office,HARVESTER,DIESEL,18
2014,February,Tamil Nadu,All Vahan Running Office,HEARSES,PETROL,1
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER,DIESEL,57
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),6
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER,LPG ONLY,1
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER,NOT APPLICABLE,15
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,105561
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/LPG,2
2014,February,Tamil Nadu,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,19
2014,February,Tamil Nadu,All Vahan Running Office,MAXI CAB,DIESEL,535
2014,February,Tamil Nadu,All Vahan Running Office,MAXI CAB,PETROL,1
2014,February,Tamil Nadu,All Vahan Running Office,MAXI CAB,PETROL/LPG,1
2014,February,Tamil Nadu,All Vahan Running Office,MOPED,DIESEL,1
2014,February,Tamil Nadu,All Vahan Running Office,MOPED,PETROL,20036
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAB,DIESEL,411
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAB,PETROL,29
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAB,PETROL/LPG,10
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,DIESEL,6694
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),1
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,LPG ONLY,2
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,NOT APPLICABLE,1
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,PETROL,4274
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,PETROL/CNG,8
2014,February,Tamil Nadu,All Vahan Running Office,MOTOR CAR,PETROL/LPG,256
2014,February,Tamil Nadu,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,2
2014,February,Tamil Nadu,All Vahan Running Office,OMNI BUS,DIESEL,6
2014,February,Tamil Nadu,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,5
2014,February,Tamil Nadu,All Vahan Running Office,POWER TILLER,DIESEL,1
2014,February,Tamil Nadu,All Vahan Running Office,PRIVATE SERVICE VEHICLE,DIESEL,83
2014,February,Tamil Nadu,All Vahan Running Office,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),DIESEL,1
2014,February,Tamil Nadu,All Vahan Running Office,RECOVERY VEHICLE,DIESEL,7
2014,February,Tamil Nadu,All Vahan Running Office,ROAD ROLLER,DIESEL,1
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,18
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,709
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),LPG ONLY,8
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),NOT APPLICABLE,1
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,78
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,298
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),DIESEL,3
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL,8
2014,February,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL/LPG,4
2014,February,Tamil Nadu,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,36
2014,February,Tamil Nadu,All Vahan Running Office,TRACTOR (COMMERCIAL),NOT APPLICABLE,2
2014,February,Tamil Nadu,All Vahan Running Office,TRACTOR (COMMERCIAL),PETROL,1
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (AGRICULTURAL),DIESEL,58
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (AGRICULTURAL),ELECTRIC(BOV),2
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (AGRICULTURAL),LPG ONLY,1
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (AGRICULTURAL),NOT APPLICABLE,74
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (AGRICULTURAL),PETROL,3
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (COMMERCIAL),DIESEL,16
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (COMMERCIAL),ELECTRIC(BOV),8
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,32
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER (COMMERCIAL),PETROL,1
2014,February,Tamil Nadu,All Vahan Running Office,TRAILER FOR PERSONAL USE,NOT APPLICABLE,6
2014,February,Tamil Nadu,All Vahan Running Office,VEHICLE FITTED WITH COMPRESSOR,DIESEL,32
2014,February,Tamil Nadu,All Vahan Running Office,VEHICLE FITTED WITH GENERATOR,DIESEL,3
2014,February,Tamil Nadu,All Vahan Running Office,VEHICLE FITTED WITH RIG,DIESEL,28
2014,February,Tripura,All Vahan Running Office,ADAPTED VEHICLE,PETROL,1
2014,February,Tripura,All Vahan Running Office,AMBULANCE,DIESEL,1
2014,February,Tripura,All Vahan Running Office,AMBULANCE,PETROL,1
2014,February,Tripura,All Vahan Running Office,BUS,DIESEL,4
2014,February,Tripura,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,7
2014,February,Tripura,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,1
2014,February,Tripura,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,15
2014,February,Tripura,All Vahan Running Office,GOODS CARRIER,DIESEL,124
2014,February,Tripura,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,1732
2014,February,Tripura,All Vahan Running Office,MAXI CAB,DIESEL,1
2014,February,Tripura,All Vahan Running Office,MOPED,PETROL,4
2014,February,Tripura,All Vahan Running Office,MOTOR CAB,CNG ONLY,1
2014,February,Tripura,All Vahan Running Office,MOTOR CAB,DIESEL,27
2014,February,Tripura,All Vahan Running Office,MOTOR CAB,PETROL,1
2014,February,Tripura,All Vahan Running Office,MOTOR CAB,PETROL/CNG,1
2014,February,Tripura,All Vahan Running Office,MOTOR CAR,CNG ONLY,75
2014,February,Tripura,All Vahan Running Office,MOTOR CAR,DIESEL,30
2014,February,Tripura,All Vahan Running Office,MOTOR CAR,PETROL,176
2014,February,Tripura,All Vahan Running Office,MOTOR CAR,PETROL/CNG,31
2014,February,Tripura,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,1
2014,February,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,90
2014,February,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,14
2014,February,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,111
2014,February,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,14
2014,February,Tripura,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,ADAPTED VEHICLE,PETROL,17
2014,February,Uttar Pradesh,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,8197
2014,February,Uttar Pradesh,All Vahan Running Office,AGRICULTURAL TRACTOR,NOT APPLICABLE,3
2014,February,Uttar Pradesh,All Vahan Running Office,AGRICULTURAL TRACTOR,PETROL,4
2014,February,Uttar Pradesh,All Vahan Running Office,AMBULANCE,DIESEL,39
2014,February,Uttar Pradesh,All Vahan Running Office,AMBULANCE,PETROL,31
2014,February,Uttar Pradesh,All Vahan Running Office,AMBULANCE,PETROL/LPG,1
2014,February,Uttar Pradesh,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,8
2014,February,Uttar Pradesh,All Vahan Running Office,BUS,CNG ONLY,19
2014,February,Uttar Pradesh,All Vahan Running Office,BUS,DIESEL,333
2014,February,Uttar Pradesh,All Vahan Running Office,CAMPER VAN / TRAILER,DIESEL,5
2014,February,Uttar Pradesh,All Vahan Running Office,CASH VAN,DIESEL,19
2014,February,Uttar Pradesh,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,17
2014,February,Uttar Pradesh,All Vahan Running Office,DUMPER,DIESEL,5
2014,February,Uttar Pradesh,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,126
2014,February,Uttar Pradesh,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,DIESEL,36
2014,February,Uttar Pradesh,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,10
2014,February,Uttar Pradesh,All Vahan Running Office,EXCAVATOR (NT),DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,FIRE FIGHTING VEHICLE,DIESEL,5
2014,February,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,CNG ONLY,17
2014,February,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,DIESEL,4247
2014,February,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,PETROL,7
2014,February,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,16
2014,February,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,PETROL/LPG,1
2014,February,Uttar Pradesh,All Vahan Running Office,HARVESTER,DIESEL,7
2014,February,Uttar Pradesh,All Vahan Running Office,HEARSES,DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,DIESEL,3
2014,February,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),9
2014,February,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,140098
2014,February,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/CNG,4
2014,February,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/LPG,1
2014,February,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,3
2014,February,Uttar Pradesh,All Vahan Running Office,MAXI CAB,DIESEL,130
2014,February,Uttar Pradesh,All Vahan Running Office,MAXI CAB,PETROL,4
2014,February,Uttar Pradesh,All Vahan Running Office,MAXI CAB,PETROL/CNG,13
2014,February,Uttar Pradesh,All Vahan Running Office,MAXI CAB,PETROL/LPG,2
2014,February,Uttar Pradesh,All Vahan Running Office,MOPED,DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,MOPED,PETROL,3897
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,DIESEL,605
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,PETROL,7
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,PETROL/CNG,23
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,PETROL/LPG,2
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,DIESEL,9273
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,LPG ONLY,1
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL,5506
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL/CNG,1033
2014,February,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL/LPG,797
2014,February,Uttar Pradesh,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,1
2014,February,Uttar Pradesh,All Vahan Running Office,OMNI BUS,CNG ONLY,2
2014,February,Uttar Pradesh,All Vahan Running Office,OMNI BUS,DIESEL,8
2014,February,Uttar Pradesh,All Vahan Running Office,OMNI BUS,PETROL/CNG,1
2014,February,Uttar Pradesh,All Vahan Running Office,OMNI BUS,PETROL/LPG,1
2014,February,Uttar Pradesh,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,PRIVATE SERVICE VEHICLE,PETROL,1
2014,February,Uttar Pradesh,All Vahan Running Office,ROAD ROLLER,DIESEL,2
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,2
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,323
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),PETROL/CNG,39
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,124
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,1684
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,53
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,330
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,65
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL,4
2014,February,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL/CNG,1
2014,February,Uttar Pradesh,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,49
2014,February,Uttar Pradesh,All Vahan Running Office,TRAILER (AGRICULTURAL),DIESEL,3
2014,February,Uttar Pradesh,All Vahan Running Office,TRAILER (AGRICULTURAL),NOT APPLICABLE,3
2014,February,Uttar Pradesh,All Vahan Running Office,TRAILER (COMMERCIAL),DIESEL,1
2014,February,Uttar Pradesh,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,27
2014,February,Uttar Pradesh,All Vahan Running Office,VEHICLE FITTED WITH RIG,DIESEL,1
2014,February,Uttarakhand,All Vahan Running Office,ADAPTED VEHICLE,PETROL,3
2014,February,Uttarakhand,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,276
2014,February,Uttarakhand,All Vahan Running Office,AMBULANCE,DIESEL,4
2014,February,Uttarakhand,All Vahan Running Office,AMBULANCE,PETROL,3
2014,February,Uttarakhand,All Vahan Running Office,BUS,DIESEL,29
2014,February,Uttarakhand,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,1
2014,February,Uttarakhand,All Vahan Running Office,DUMPER,DIESEL,1
2014,February,Uttarakhand,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,9
2014,February,Uttarakhand,All Vahan Running Office,EXCAVATOR (NT),DIESEL,6
2014,February,Uttarakhand,All Vahan Running Office,FIRE FIGHTING VEHICLE,DIESEL,1
2014,February,Uttarakhand,All Vahan Running Office,GOODS CARRIER,DIESEL,386
2014,February,Uttarakhand,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),3
2014,February,Uttarakhand,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,9860
2014,February,Uttarakhand,All Vahan Running Office,MAXI CAB,DIESEL,169
2014,February,Uttarakhand,All Vahan Running Office,MAXI CAB,PETROL,3
2014,February,Uttarakhand,All Vahan Running Office,MOPED,PETROL,81
2014,February,Uttarakhand,All Vahan Running Office,MOTOR CAB,DIESEL,66
2014,February,Uttarakhand,All Vahan Running Office,MOTOR CAB,NOT APPLICABLE,1
2014,February,Uttarakhand,All Vahan Running Office,MOTOR CAB,PETROL,23
2014,February,Uttarakhand,All Vahan Running Office,MOTOR CAR,DIESEL,1322
2014,February,Uttarakhand,All Vahan Running Office,MOTOR CAR,PETROL,1495
